"City","State","Year","Victim.Count","County"
"Marion","SC",2007,8,"Marion"
"Marlboro","SC",2007,3,"Marlboro"
"Newberry","SC",2007,4,"Newberry"
"Orangeburg","SC",2007,12,"Orangeburg"
"Pickens","SC",2007,1,"Pickens"
"Richland","SC",2007,39,"Richland"
"Saluda","SC",2007,1,"Saluda"
"Spartanburg","SC",2007,26,"Spartanburg"
"Sumter","SC",2007,9,"Sumter"
"Union","SC",2007,2,"Union"
"Williamsburg","SC",2007,5,"Williamsburg"
"York","SC",2007,9,"York"
"Codington","SD",2007,1,"Codington"
"Hughes","SD",2007,6,"Hughes"
"Lincoln","SD",2007,1,"Lincoln"
"Minnehaha","SD",2007,2,"Minnehaha"
"Pennington","SD",2007,4,"Pennington"
"Yankton","SD",2007,1,"Yankton"
"Anderson","TN",2007,4,"Anderson"
"Bedford","TN",2007,1,"Bedford"
"Benton","TN",2007,1,"Benton"
"Bledsoe","TN",2007,2,"Bledsoe"
"Blount","TN",2007,1,"Blount"
"Bradley","TN",2007,3,"Bradley"
"Carroll","TN",2007,1,"Carroll"
"Carter","TN",2007,1,"Carter"
"Chester","TN",2007,1,"Chester"
"Cocke","TN",2007,2,"Cocke"
"Cumberland","TN",2007,1,"Cumberland"
"Davidson","TN",2007,75,"Davidson"
"Dickson","TN",2007,1,"Dickson"
"Dyer","TN",2007,5,"Dyer"
"Fentress","TN",2007,1,"Fentress"
"Gibson","TN",2007,4,"Gibson"
"Grainger","TN",2007,2,"Grainger"
"Greene","TN",2007,1,"Greene"
"Hamblen","TN",2007,2,"Hamblen"
"Hamilton","TN",2007,20,"Hamilton"
"Hardeman","TN",2007,2,"Hardeman"
"Hardin","TN",2007,1,"Hardin"
"Hawkins","TN",2007,1,"Hawkins"
"Haywood","TN",2007,2,"Haywood"
"Henderson","TN",2007,3,"Henderson"
"Henry","TN",2007,1,"Henry"
"Jefferson","TN",2007,1,"Jefferson"
"Knox","TN",2007,33,"Knox"
"Lake","TN",2007,1,"Lake"
"Lawrence","TN",2007,1,"Lawrence"
"Loudon","TN",2007,1,"Loudon"
"Macon","TN",2007,2,"Macon"
"Madison","TN",2007,12,"Madison"
"Marion","TN",2007,1,"Marion"
"Marshall","TN",2007,1,"Marshall"
"Maury","TN",2007,9,"Maury"
"Mcminn","TN",2007,2,"Mcminn"
"Mcnairy","TN",2007,2,"Mcnairy"
"Monroe","TN",2007,3,"Monroe"
"Montgomery","TN",2007,11,"Montgomery"
"Overton","TN",2007,1,"Overton"
"Putnam","TN",2007,4,"Putnam"
"Rhea","TN",2007,3,"Rhea"
"Roane","TN",2007,2,"Roane"
"Robertson","TN",2007,2,"Robertson"
"Rutherford","TN",2007,8,"Rutherford"
"Scott","TN",2007,1,"Scott"
"Sevier","TN",2007,5,"Sevier"
"Shelby","TN",2007,173,"Shelby"
"Smith","TN",2007,2,"Smith"
"Sullivan","TN",2007,4,"Sullivan"
"Sumner","TN",2007,3,"Sumner"
"Tipton","TN",2007,3,"Tipton"
"Unicoi","TN",2007,1,"Unicoi"
"Van Buren","TN",2007,1,"Van Buren"
"Washington","TN",2007,3,"Washington"
"Weakley","TN",2007,1,"Weakley"
"White","TN",2007,1,"White"
"Williamson","TN",2007,4,"Williamson"
"Wilson","TN",2007,4,"Wilson"
"Anderson","TX",2007,4,"Anderson"
"Angelina","TX",2007,10,"Angelina"
"Aransas","TX",2007,2,"Aransas"
"Atascosa","TX",2007,3,"Atascosa"
"Bastrop","TX",2007,3,"Bastrop"
"Bee","TX",2007,1,"Bee"
"Bell","TX",2007,16,"Bell"
"Bexar","TX",2007,140,"Bexar"
"Bowie","TX",2007,16,"Bowie"
"Brazoria","TX",2007,10,"Brazoria"
"Brazos","TX",2007,5,"Brazos"
"Brooks","TX",2007,1,"Brooks"
"Burnet","TX",2007,1,"Burnet"
"Caldwell","TX",2007,2,"Caldwell"
"Cameron","TX",2007,19,"Cameron"
"Chambers","TX",2007,2,"Chambers"
"Cherokee","TX",2007,2,"Cherokee"
"Clay","TX",2007,2,"Clay"
"Coleman","TX",2007,2,"Coleman"
"Collin","TX",2007,5,"Collin"
"Comal","TX",2007,1,"Comal"
"Cooke","TX",2007,2,"Cooke"
"Coryell","TX",2007,2,"Coryell"
"Dallas","TX",2007,265,"Dallas"
"Dawson","TX",2007,1,"Dawson"
"De Witt","TX",2007,1,"De Witt"
"Delta","TX",2007,1,"Delta"
"Denton","TX",2007,14,"Denton"
"Dimmit","TX",2007,2,"Dimmit"
"Ector","TX",2007,11,"Ector"
"El Paso","TX",2007,21,"El Paso"
"Ellis","TX",2007,3,"Ellis"
"Erath","TX",2007,5,"Erath"
"Falls","TX",2007,1,"Falls"
"Fort Bend","TX",2007,13,"Fort Bend"
"Freestone","TX",2007,1,"Freestone"
"Galveston","TX",2007,19,"Galveston"
"Gillespie","TX",2007,1,"Gillespie"
"Gonzales","TX",2007,1,"Gonzales"
"Gray","TX",2007,1,"Gray"
"Grayson","TX",2007,4,"Grayson"
"Gregg","TX",2007,7,"Gregg"
"Guadalupe","TX",2007,2,"Guadalupe"
"Hale","TX",2007,2,"Hale"
"Hardin","TX",2007,1,"Hardin"
"Harris","TX",2007,489,"Harris"
"Harrison","TX",2007,5,"Harrison"
"Hays","TX",2007,2,"Hays"
"Henderson","TX",2007,7,"Henderson"
"Hidalgo","TX",2007,38,"Hidalgo"
"Hill","TX",2007,1,"Hill"
"Houston","TX",2007,1,"Houston"
"Howard","TX",2007,1,"Howard"
"Hunt","TX",2007,5,"Hunt"
"Hutchinson","TX",2007,1,"Hutchinson"
"Jack","TX",2007,1,"Jack"
"Jasper","TX",2007,1,"Jasper"
"Jefferson","TX",2007,28,"Jefferson"
"Jim Wells","TX",2007,1,"Jim Wells"
"Johnson","TX",2007,3,"Johnson"
"Jones","TX",2007,1,"Jones"
"Karnes","TX",2007,1,"Karnes"
"Kaufman","TX",2007,3,"Kaufman"
"Kendall","TX",2007,1,"Kendall"
"Kleberg","TX",2007,1,"Kleberg"
"Lamar","TX",2007,1,"Lamar"
"Lampasas","TX",2007,1,"Lampasas"
"Leon","TX",2007,1,"Leon"
"Liberty","TX",2007,6,"Liberty"
"Limestone","TX",2007,2,"Limestone"
"Live Oak","TX",2007,1,"Live Oak"
"Lubbock","TX",2007,15,"Lubbock"
"Matagorda","TX",2007,1,"Matagorda"
"Maverick","TX",2007,1,"Maverick"
"Mclennan","TX",2007,9,"Mclennan"
"Mcmullen","TX",2007,1,"Mcmullen"
"Midland","TX",2007,6,"Midland"
"Milam","TX",2007,1,"Milam"
"Montgomery","TX",2007,14,"Montgomery"
"Nacogdoches","TX",2007,2,"Nacogdoches"
"Navarro","TX",2007,2,"Navarro"
"Newton","TX",2007,1,"Newton"
"Nolan","TX",2007,1,"Nolan"
"Nueces","TX",2007,18,"Nueces"
"Orange","TX",2007,3,"Orange"
"Panola","TX",2007,1,"Panola"
"Parker","TX",2007,6,"Parker"
"Pecos","TX",2007,3,"Pecos"
"Polk","TX",2007,1,"Polk"
"Potter","TX",2007,22,"Potter"
"Robertson","TX",2007,2,"Robertson"
"Rusk","TX",2007,1,"Rusk"
"Sabine","TX",2007,2,"Sabine"
"San Jacinto","TX",2007,3,"San Jacinto"
"San Patricio","TX",2007,4,"San Patricio"
"Shelby","TX",2007,5,"Shelby"
"Smith","TX",2007,11,"Smith"
"Strr","TX",2007,6,"Strr"
"Tarrant","TX",2007,88,"Tarrant"
"Taylor","TX",2007,9,"Taylor"
"Terrell","TX",2007,1,"Terrell"
"Titus","TX",2007,1,"Titus"
"Tom Green","TX",2007,1,"Tom Green"
"Travis","TX",2007,47,"Travis"
"Trinity","TX",2007,1,"Trinity"
"Tyler","TX",2007,1,"Tyler"
"Upshur","TX",2007,1,"Upshur"
"Uvalde","TX",2007,3,"Uvalde"
"Val Verde","TX",2007,1,"Val Verde"
"Van Zandt","TX",2007,3,"Van Zandt"
"Victoria","TX",2007,4,"Victoria"
"Walker","TX",2007,3,"Walker"
"Waller","TX",2007,1,"Waller"
"Washington","TX",2007,2,"Washington"
"Webb","TX",2007,14,"Webb"
"Wheeler","TX",2007,1,"Wheeler"
"Wichita","TX",2007,4,"Wichita"
"Wilbarger","TX",2007,2,"Wilbarger"
"Willacy","TX",2007,2,"Willacy"
"Williamson","TX",2007,2,"Williamson"
"Wilson","TX",2007,1,"Wilson"
"Wise","TX",2007,2,"Wise"
"Wood","TX",2007,5,"Wood"
"Zapata","TX",2007,1,"Zapata"
"Beaver","UT",2007,1,"Beaver"
"Davis","UT",2007,1,"Davis"
"Duchesne","UT",2007,1,"Duchesne"
"Iron","UT",2007,2,"Iron"
"Kane","UT",2007,1,"Kane"
"Salt Lake","UT",2007,67,"Salt Lake"
"Utah","UT",2007,3,"Utah"
"Washington","UT",2007,1,"Washington"
"Wayne","UT",2007,1,"Wayne"
"Weber","UT",2007,5,"Weber"
"Accomack","VA",2007,5,"Accomack"
"Albemarle","VA",2007,1,"Albemarle"
"Alexandria","VA",2007,7,"Alexandria"
"Alleghany","VA",2007,6,"Alleghany"
"Amherst","VA",2007,1,"Amherst"
"Appomattox","VA",2007,1,"Appomattox"
"Arlington","VA",2007,2,"Arlington"
"Augusta","VA",2007,1,"Augusta"
"Bedford","VA",2007,2,"Bedford"
"Botetourt","VA",2007,1,"Botetourt"
"Brunswick","VA",2007,1,"Brunswick"
"Buckingham","VA",2007,1,"Buckingham"
"Campbell","VA",2007,1,"Campbell"
"Caroline","VA",2007,4,"Caroline"
"Carroll","VA",2007,4,"Carroll"
"Charlottesville","VA",2007,3,"Charlottesville"
"Chesapeake","VA",2007,13,"Chesapeake"
"Chesterfield","VA",2007,10,"Chesterfield"
"Cumberland","VA",2007,1,"Cumberland"
"Danville","VA",2007,5,"Danville"
"Dickenson","VA",2007,4,"Dickenson"
"Dinwiddie","VA",2007,5,"Dinwiddie"
"Emporia","VA",2007,1,"Emporia"
"Fairfax","VA",2007,17,"Fairfax"
"Fauquier","VA",2007,4,"Fauquier"
"Franklin","VA",2007,2,"Franklin"
"Fredericksburg","VA",2007,3,"Fredericksburg"
"Galax","VA",2007,1,"Galax"
"Gloucester","VA",2007,1,"Gloucester"
"Goochland","VA",2007,4,"Goochland"
"Halifax","VA",2007,5,"Halifax"
"Hampton","VA",2007,6,"Hampton"
"Henrico","VA",2007,15,"Henrico"
"Henry","VA",2007,3,"Henry"
"Hopewell","VA",2007,2,"Hopewell"
"James City","VA",2007,2,"James City"
"King And Queen","VA",2007,1,"King And Queen"
"King William","VA",2007,1,"King William"
"Lee","VA",2007,1,"Lee"
"Lexington","VA",2007,1,"Lexington"
"Loudoun","VA",2007,1,"Loudoun"
"Louisa","VA",2007,4,"Louisa"
"Lunenburg","VA",2007,1,"Lunenburg"
"Lynchburg","VA",2007,1,"Lynchburg"
"Manassas","VA",2007,2,"Manassas"
"Manassas Park","VA",2007,1,"Manassas Park"
"Martinsville","VA",2007,3,"Martinsville"
"Mecklenburg","VA",2007,1,"Mecklenburg"
"Montgomery","VA",2007,272,"Montgomery"
"Nelson","VA",2007,1,"Nelson"
"Newport News","VA",2007,29,"Newport News"
"Norfolk","VA",2007,58,"Norfolk"
"Northampton","VA",2007,3,"Northampton"
"Nottoway","VA",2007,1,"Nottoway"
"Orange","VA",2007,1,"Orange"
"Petersburg","VA",2007,7,"Petersburg"
"Pittsylvania","VA",2007,4,"Pittsylvania"
"Portsmouth","VA",2007,20,"Portsmouth"
"Prince William","VA",2007,14,"Prince William"
"Richmond","VA",2007,55,"Richmond"
"Roanoke","VA",2007,9,"Roanoke"
"Scott","VA",2007,2,"Scott"
"Smyth","VA",2007,1,"Smyth"
"Southampton","VA",2007,2,"Southampton"
"Spotsylvania","VA",2007,5,"Spotsylvania"
"Stfford","VA",2007,4,"Stfford"
"Suffolk","VA",2007,3,"Suffolk"
"Tazewell","VA",2007,2,"Tazewell"
"Virginia Beach","VA",2007,16,"Virginia Beach"
"Warren","VA",2007,1,"Warren"
"Washington","VA",2007,1,"Washington"
"Westmoreland","VA",2007,1,"Westmoreland"
"Winchester","VA",2007,1,"Winchester"
"Wise","VA",2007,2,"Wise"
"York","VA",2007,1,"York"
"Addison","VT",2007,1,"Addison"
"Bennington","VT",2007,1,"Bennington"
"Franklin","VT",2007,1,"Franklin"
"Grand Isle","VT",2007,3,"Grand Isle"
"Orange","VT",2007,2,"Orange"
"Rutland","VT",2007,3,"Rutland"
"Windham","VT",2007,1,"Windham"
"Windsor","VT",2007,1,"Windsor"
"Adams","WA",2007,2,"Adams"
"Benton","WA",2007,5,"Benton"
"Chelan","WA",2007,1,"Chelan"
"Clallam","WA",2007,1,"Clallam"
"Clark","WA",2007,12,"Clark"
"Cowlitz","WA",2007,4,"Cowlitz"
"Douglas","WA",2007,2,"Douglas"
"Ferry","WA",2007,1,"Ferry"
"Grant","WA",2007,3,"Grant"
"Grays Harbor","WA",2007,2,"Grays Harbor"
"King","WA",2007,90,"King"
"Kitsap","WA",2007,2,"Kitsap"
"Klickitat","WA",2007,1,"Klickitat"
"Lewis","WA",2007,2,"Lewis"
"Mason","WA",2007,1,"Mason"
"Pend Oreille","WA",2007,1,"Pend Oreille"
"Pierce","WA",2007,26,"Pierce"
"Skagit","WA",2007,2,"Skagit"
"Snohomish","WA",2007,15,"Snohomish"
"Spokane","WA",2007,15,"Spokane"
"Stvens","WA",2007,1,"Stvens"
"Thurston","WA",2007,6,"Thurston"
"Whatcom","WA",2007,2,"Whatcom"
"Yakima","WA",2007,16,"Yakima"
"Bayfield","WI",2007,1,"Bayfield"
"Brown","WI",2007,4,"Brown"
"Chippewa","WI",2007,2,"Chippewa"
"Columbia","WI",2007,1,"Columbia"
"Dane","WI",2007,12,"Dane"
"Dodge","WI",2007,3,"Dodge"
"Forest","WI",2007,30,"Forest"
"Green","WI",2007,2,"Green"
"Juneau","WI",2007,2,"Juneau"
"Kenosha","WI",2007,4,"Kenosha"
"La Crosse","WI",2007,1,"La Crosse"
"Lincoln","WI",2007,1,"Lincoln"
"Manitowoc","WI",2007,1,"Manitowoc"
"Marathon","WI",2007,3,"Marathon"
"Marinette","WI",2007,3,"Marinette"
"Menominee","WI",2007,1,"Menominee"
"Milwaukee","WI",2007,116,"Milwaukee"
"Monroe","WI",2007,1,"Monroe"
"Oconto","WI",2007,1,"Oconto"
"Outagamie","WI",2007,1,"Outagamie"
"Racine","WI",2007,7,"Racine"
"Rock","WI",2007,9,"Rock"
"Sawyer","WI",2007,1,"Sawyer"
"Shawano","WI",2007,1,"Shawano"
"Sheboygan","WI",2007,1,"Sheboygan"
"Walworth","WI",2007,21,"Walworth"
"Washington","WI",2007,1,"Washington"
"Waukesha","WI",2007,2,"Waukesha"
"Waupaca","WI",2007,1,"Waupaca"
"Waushara","WI",2007,1,"Waushara"
"Winnebago","WI",2007,2,"Winnebago"
"Wood","WI",2007,3,"Wood"
"Berkeley","WV",2007,6,"Berkeley"
"Brooke","WV",2007,1,"Brooke"
"Cabell","WV",2007,3,"Cabell"
"Fayette","WV",2007,7,"Fayette"
"Hardy","WV",2007,3,"Hardy"
"Harrison","WV",2007,3,"Harrison"
"Jackson","WV",2007,4,"Jackson"
"Kanawha","WV",2007,7,"Kanawha"
"Lewis","WV",2007,1,"Lewis"
"Lincoln","WV",2007,1,"Lincoln"
"Marion","WV",2007,1,"Marion"
"Mercer","WV",2007,6,"Mercer"
"Mineral","WV",2007,1,"Mineral"
"Monongalia","WV",2007,1,"Monongalia"
"Monroe","WV",2007,3,"Monroe"
"Ohio","WV",2007,2,"Ohio"
"Pocahontas","WV",2007,1,"Pocahontas"
"Preston","WV",2007,2,"Preston"
"Raleigh","WV",2007,2,"Raleigh"
"Randolph","WV",2007,1,"Randolph"
"Ritchie","WV",2007,2,"Ritchie"
"Wayne","WV",2007,3,"Wayne"
"Wood","WV",2007,4,"Wood"
"Big Horn","WY",2007,1,"Big Horn"
"Campbell","WY",2007,1,"Campbell"
"Carbon","WY",2007,2,"Carbon"
"Laramie","WY",2007,1,"Laramie"
"Lincoln","WY",2007,1,"Lincoln"
"Natrona","WY",2007,5,"Natrona"
"Sublette","WY",2007,1,"Sublette"
"Sweetwater","WY",2007,4,"Sweetwater"
"Uinta","WY",2007,1,"Uinta"
"Washakie","WY",2007,1,"Washakie"
"Anchorage","AK",2008,10,"Anchorage"
"Fairbanks North Str","AK",2008,3,"Fairbanks North Str"
"Juneau","AK",2008,9,"Juneau"
"Kenai Peninsula","AK",2008,1,"Kenai Peninsula"
"Ketchikan Gateway","AK",2008,1,"Ketchikan Gateway"
"Kodiak Island","AK",2008,1,"Kodiak Island"
"Sitka","AK",2008,1,"Sitka"
"Wrangell-Petersburg","AK",2008,1,"Wrangell-Petersburg"
"Autauga","AL",2008,3,"Autauga"
"Baldwin","AL",2008,7,"Baldwin"
"Butler","AL",2008,1,"Butler"
"Calhoun","AL",2008,15,"Calhoun"
"Chambers","AL",2008,2,"Chambers"
"Cherokee","AL",2008,1,"Cherokee"
"Cleburne","AL",2008,1,"Cleburne"
"Coffee","AL",2008,1,"Coffee"
"Colbert","AL",2008,2,"Colbert"
"Conecuh","AL",2008,1,"Conecuh"
"Covington","AL",2008,2,"Covington"
"Crenshaw","AL",2008,1,"Crenshaw"
"Cullman","AL",2008,1,"Cullman"
"Dallas","AL",2008,5,"Dallas"
"De Kalb","AL",2008,2,"De Kalb"
"Elmore","AL",2008,2,"Elmore"
"Escambia","AL",2008,3,"Escambia"
"Etowah","AL",2008,4,"Etowah"
"Fayette","AL",2008,1,"Fayette"
"Franklin","AL",2008,1,"Franklin"
"Hale","AL",2008,2,"Hale"
"Henry","AL",2008,1,"Henry"
"Houston","AL",2008,3,"Houston"
"Jefferson","AL",2008,106,"Jefferson"
"Lauderdale","AL",2008,4,"Lauderdale"
"Lee","AL",2008,6,"Lee"
"Limestone","AL",2008,1,"Limestone"
"Macon","AL",2008,5,"Macon"
"Madison","AL",2008,18,"Madison"
"Marengo","AL",2008,4,"Marengo"
"Marshall","AL",2008,2,"Marshall"
"Mobile","AL",2008,65,"Mobile"
"Monroe","AL",2008,2,"Monroe"
"Montgomery","AL",2008,23,"Montgomery"
"Morgan","AL",2008,6,"Morgan"
"Perry","AL",2008,1,"Perry"
"Pickens","AL",2008,2,"Pickens"
"Pike","AL",2008,2,"Pike"
"Russell","AL",2008,2,"Russell"
"Shelby","AL",2008,2,"Shelby"
"St Clair","AL",2008,1,"St Clair"
"Talladega","AL",2008,1,"Talladega"
"Tallapoosa","AL",2008,4,"Tallapoosa"
"Tuscaloosa","AL",2008,15,"Tuscaloosa"
"Walker","AL",2008,2,"Walker"
"Washington","AL",2008,1,"Washington"
"Winston","AL",2008,1,"Winston"
"Arkansas","AR",2008,1,"Arkansas"
"Baxter","AR",2008,1,"Baxter"
"Benton","AR",2008,4,"Benton"
"Bradley","AR",2008,1,"Bradley"
"Chicot","AR",2008,1,"Chicot"
"Cleburne","AR",2008,2,"Cleburne"
"Cleveland","AR",2008,1,"Cleveland"
"Craighead","AR",2008,8,"Craighead"
"Crittenden","AR",2008,3,"Crittenden"
"Faulkner","AR",2008,8,"Faulkner"
"Franklin","AR",2008,1,"Franklin"
"Fulton","AR",2008,1,"Fulton"
"Garland","AR",2008,4,"Garland"
"Greene","AR",2008,3,"Greene"
"Hempstead","AR",2008,3,"Hempstead"
"Howard","AR",2008,1,"Howard"
"Independence","AR",2008,4,"Independence"
"Jefferson","AR",2008,23,"Jefferson"
"Lawrence","AR",2008,1,"Lawrence"
"Lee","AR",2008,1,"Lee"
"Little River","AR",2008,1,"Little River"
"Logan","AR",2008,2,"Logan"
"Lonoke","AR",2008,1,"Lonoke"
"Madison","AR",2008,1,"Madison"
"Miller","AR",2008,2,"Miller"
"Mississippi","AR",2008,13,"Mississippi"
"Newton","AR",2008,2,"Newton"
"Ouachita","AR",2008,3,"Ouachita"
"Phillips","AR",2008,2,"Phillips"
"Poinsett","AR",2008,2,"Poinsett"
"Pulaski","AR",2008,57,"Pulaski"
"Saline","AR",2008,4,"Saline"
"Scott","AR",2008,1,"Scott"
"Sebastian","AR",2008,2,"Sebastian"
"Sevier","AR",2008,1,"Sevier"
"Union","AR",2008,3,"Union"
"Washington","AR",2008,2,"Washington"
"White","AR",2008,3,"White"
"Yell","AR",2008,1,"Yell"
"Cochise","AZ",2008,6,"Cochise"
"Coconino","AZ",2008,3,"Coconino"
"Maricopa","AZ",2008,278,"Maricopa"
"Mohave","AZ",2008,8,"Mohave"
"Navajo","AZ",2008,1,"Navajo"
"Pima","AZ",2008,99,"Pima"
"Pinal","AZ",2008,10,"Pinal"
"Yavapai","AZ",2008,4,"Yavapai"
"Yuma","AZ",2008,6,"Yuma"
"Alameda","CA",2008,146,"Alameda"
"Alpine","CA",2008,1,"Alpine"
"Butte","CA",2008,10,"Butte"
"Calaveras","CA",2008,2,"Calaveras"
"Colusa","CA",2008,1,"Colusa"
"Contra Costa","CA",2008,76,"Contra Costa"
"El Dorado","CA",2008,8,"El Dorado"
"Fresno","CA",2008,65,"Fresno"
"Glenn","CA",2008,1,"Glenn"
"Humboldt","CA",2008,3,"Humboldt"
"Imperial","CA",2008,8,"Imperial"
"Kern","CA",2008,57,"Kern"
"Kings","CA",2008,7,"Kings"
"Lake","CA",2008,5,"Lake"
"Lassen","CA",2008,1,"Lassen"
"Los Angeles","CA",2008,909,"Los Angeles"
"Madera","CA",2008,10,"Madera"
"Marin","CA",2008,5,"Marin"
"Mariposa","CA",2008,1,"Mariposa"
"Mendocino","CA",2008,7,"Mendocino"
"Merced","CA",2008,21,"Merced"
"Monterey","CA",2008,36,"Monterey"
"Napa","CA",2008,1,"Napa"
"Nevada","CA",2008,1,"Nevada"
"Orange","CA",2008,80,"Orange"
"Placer","CA",2008,3,"Placer"
"Plumas","CA",2008,3,"Plumas"
"Riverside","CA",2008,90,"Riverside"
"Sacramento","CA",2008,100,"Sacramento"
"San Benito","CA",2008,3,"San Benito"
"San Bernardino","CA",2008,122,"San Bernardino"
"San Diego","CA",2008,90,"San Diego"
"San Francisco","CA",2008,102,"San Francisco"
"San Joaquin","CA",2008,35,"San Joaquin"
"San Luis Obispo","CA",2008,4,"San Luis Obispo"
"San Mateo","CA",2008,21,"San Mateo"
"Santa Barbara","CA",2008,22,"Santa Barbara"
"Santa Clara","CA",2008,53,"Santa Clara"
"Santa Cruz","CA",2008,8,"Santa Cruz"
"Shasta","CA",2008,4,"Shasta"
"Siskiyou","CA",2008,1,"Siskiyou"
"Solano","CA",2008,24,"Solano"
"Sonoma","CA",2008,12,"Sonoma"
"Stnislaus","CA",2008,31,"Stnislaus"
"Sutter","CA",2008,4,"Sutter"
"Tulare","CA",2008,43,"Tulare"
"Tuolumne","CA",2008,1,"Tuolumne"
"Ventura","CA",2008,31,"Ventura"
"Yolo","CA",2008,4,"Yolo"
"Yuba","CA",2008,9,"Yuba"
"Adams","CO",2008,14,"Adams"
"Alamosa","CO",2008,1,"Alamosa"
"Arapahoe","CO",2008,22,"Arapahoe"
"Boulder","CO",2008,2,"Boulder"
"Cheyenne","CO",2008,1,"Cheyenne"
"Denver","CO",2008,40,"Denver"
"Douglas","CO",2008,3,"Douglas"
"Eagle","CO",2008,1,"Eagle"
"El Paso","CO",2008,31,"El Paso"
"Fremont","CO",2008,3,"Fremont"
"Hinsdale","CO",2008,1,"Hinsdale"
"Jefferson","CO",2008,2,"Jefferson"
"La Plata","CO",2008,1,"La Plata"
"Larimer","CO",2008,5,"Larimer"
"Las Animas","CO",2008,3,"Las Animas"
"Mesa","CO",2008,7,"Mesa"
"Montezuma","CO",2008,3,"Montezuma"
"Pueblo","CO",2008,4,"Pueblo"
"Rio Grande","CO",2008,1,"Rio Grande"
"Saguache","CO",2008,1,"Saguache"
"Weld","CO",2008,6,"Weld"
"Fairfield","CT",2008,35,"Fairfield"
"Hartford","CT",2008,39,"Hartford"
"Litchfield","CT",2008,1,"Litchfield"
"Middlesex","CT",2008,3,"Middlesex"
"New Haven","CT",2008,45,"New Haven"
"New London","CT",2008,6,"New London"
"Tolland","CT",2008,6,"Tolland"
"Kent","DE",2008,8,"Kent"
"New Castle","DE",2008,43,"New Castle"
"Sussex","DE",2008,6,"Sussex"
"Alachua","FL",2008,4,"Alachua"
"Baker","FL",2008,1,"Baker"
"Bay","FL",2008,12,"Bay"
"Bradford","FL",2008,1,"Bradford"
"Brevard","FL",2008,23,"Brevard"
"Broward","FL",2008,93,"Broward"
"Charlotte","FL",2008,3,"Charlotte"
"Citrus","FL",2008,11,"Citrus"
"Clay","FL",2008,5,"Clay"
"Collier","FL",2008,8,"Collier"
"Columbia","FL",2008,2,"Columbia"
"Dade","FL",2008,206,"Dade"
"De Soto","FL",2008,2,"De Soto"
"Duval","FL",2008,138,"Duval"
"Escambia","FL",2008,24,"Escambia"
"Gadsden","FL",2008,1,"Gadsden"
"Gilchrist","FL",2008,2,"Gilchrist"
"Hamilton","FL",2008,1,"Hamilton"
"Hardee","FL",2008,1,"Hardee"
"Hendry","FL",2008,4,"Hendry"
"Hernando","FL",2008,5,"Hernando"
"Highlands","FL",2008,6,"Highlands"
"Hillsborough","FL",2008,94,"Hillsborough"
"Indian River","FL",2008,5,"Indian River"
"Jackson","FL",2008,9,"Jackson"
"Lake","FL",2008,12,"Lake"
"Lee","FL",2008,51,"Lee"
"Leon","FL",2008,16,"Leon"
"Madison","FL",2008,2,"Madison"
"Manatee","FL",2008,17,"Manatee"
"Marion","FL",2008,24,"Marion"
"Martin","FL",2008,4,"Martin"
"Miami-Dade","FL",2008,50,"Miami-Dade"
"Monroe","FL",2008,5,"Monroe"
"Nassau","FL",2008,1,"Nassau"
"Okaloosa","FL",2008,3,"Okaloosa"
"Okeechobee","FL",2008,2,"Okeechobee"
"Orange","FL",2008,139,"Orange"
"Osceola","FL",2008,11,"Osceola"
"Palm Beach","FL",2008,108,"Palm Beach"
"Pasco","FL",2008,26,"Pasco"
"Pinellas","FL",2008,59,"Pinellas"
"Polk","FL",2008,56,"Polk"
"Putnam","FL",2008,10,"Putnam"
"Santa Rosa","FL",2008,2,"Santa Rosa"
"Sarasota","FL",2008,17,"Sarasota"
"Seminole","FL",2008,18,"Seminole"
"St Johns","FL",2008,5,"St Johns"
"St Lucie","FL",2008,13,"St Lucie"
"Sumter","FL",2008,2,"Sumter"
"Suwannee","FL",2008,3,"Suwannee"
"Taylor","FL",2008,1,"Taylor"
"Union","FL",2008,1,"Union"
"Volusia","FL",2008,18,"Volusia"
"Walton","FL",2008,2,"Walton"
"Appling","GA",2008,2,"Appling"
"Atkinson","GA",2008,1,"Atkinson"
"Barrow","GA",2008,2,"Barrow"
"Bartow","GA",2008,1,"Bartow"
"Bibb","GA",2008,20,"Bibb"
"Bleckley","GA",2008,2,"Bleckley"
"Brooks","GA",2008,1,"Brooks"
"Bryan","GA",2008,1,"Bryan"
"Bulloch","GA",2008,1,"Bulloch"
"Burke","GA",2008,6,"Burke"
"Camden","GA",2008,11,"Camden"
"Carroll","GA",2008,3,"Carroll"
"Catoosa","GA",2008,2,"Catoosa"
"Chatham","GA",2008,26,"Chatham"
"Cherokee","GA",2008,2,"Cherokee"
"Clarke","GA",2008,2,"Clarke"
"Clayton","GA",2008,31,"Clayton"
"Cobb","GA",2008,24,"Cobb"
"Coffee","GA",2008,1,"Coffee"
"Colquitt","GA",2008,1,"Colquitt"
"Columbia","GA",2008,1,"Columbia"
"Cook","GA",2008,1,"Cook"
"Coweta","GA",2008,4,"Coweta"
"Crisp","GA",2008,2,"Crisp"
"Dawson","GA",2008,1,"Dawson"
"De Kalb","GA",2008,109,"De Kalb"
"Decatur","GA",2008,2,"Decatur"
"Dougherty","GA",2008,10,"Dougherty"
"Douglas","GA",2008,2,"Douglas"
"Early","GA",2008,2,"Early"
